ID,Ans
20998,3
20999,3
21000,3
21001,3
21002,3
21003,3
21004,3
21005,3
21006,3
21007,3
21008,3
21009,3
21010,3
21011,3
21012,3
21013,3
21014,3
21015,3
21016,3
21017,3
21018,3
21019,3
21020,3
21021,3
21022,3
21023,3
21024,3
21025,3
21026,3
21027,3
21028,3
21029,3
21030,3
21031,3
21032,3
21033,3
21034,3
21035,3
21036,3
21037,3
21038,3
21039,3
21040,3
21041,3
21042,3
21043,3
21044,3
21045,3
21046,3
21047,3
21048,3
21049,3
21050,3
21051,3
21052,3
21053,3
21054,3
21055,3
21056,3
21057,3
21058,3
21059,3
21060,3
21061,3
21062,3
21063,3
21064,3
21065,3
21066,3
21067,3
21068,3
21069,3
21070,3
21071,3
21072,3
21073,3
21074,3
21075,3
21076,3
21077,3
21078,3
21079,3
21080,3
21081,3
21082,3
21083,3
21084,3
21085,3
21086,3
21087,3
21088,3
21089,3
21090,3
21091,3
21092,3
21093,3
21094,3
21095,3
21096,3
21097,3
21098,3
21099,3
21100,3
21101,3
21102,3
21103,3
21104,3
21105,3
21106,3
21107,3
21108,3
21109,3
21110,3
21111,3
21112,3
21113,3
21114,3
21115,3
21116,3
21117,3
21118,3
21119,3
21120,3
21121,3
21122,3
21123,3
21124,3
21125,3
21126,3
21127,3
21128,3
21129,3
21130,3
21131,3
21132,3
21133,3
21134,3
21135,3
21136,3
21137,3
21138,3
21139,3
21140,3
21141,3
21142,3
21143,3
21144,3
21145,3
21146,3
21147,3
21148,3
21149,3
21150,3
21151,3
21152,3
21153,3
21154,3
21155,3
21156,3
21157,3
21158,3
21159,3
21160,3
21161,3
21162,3
21163,3
21164,3
21165,3
21166,3
21167,3
21168,3
21169,3
21170,3
21171,3
21172,3
21173,3
21174,3
21175,3
21176,3
21177,3
21178,3
21179,3
21180,3
21181,3
21182,3
21183,3
21184,3
21185,3
21186,3
21187,3
21188,3
21189,3
21190,3
21191,3
21192,3
21193,3
21194,3
21195,3
21196,3
21197,3
21198,3
21199,3
21200,3
21201,3
21202,3
21203,3
21204,3
21205,3
21206,3
21207,3
21208,3
21209,3
21210,3
21211,3
21212,3
21213,3
21214,3
21215,3
21216,3
21217,3
21218,3
21219,3
21220,3
21221,3
21222,3
21223,3
21224,3
21225,3
21226,3
21227,3
21228,3
21229,3
21230,3
21231,3
21232,3
21233,3
21234,3
21235,3
21236,3
21237,3
21238,3
21239,3
21240,3
21241,3
21242,3
21243,3
21244,3
21245,3
21246,3
21247,3
21248,3
21249,3
21250,3
21251,3
21252,3
21253,3
21254,3
21255,3
21256,3
21257,3
21258,3
21259,3
21260,3
21261,3
21262,3
21263,3
21264,3
21265,3
21266,3
21267,3
21268,3
21269,3
21270,3
21271,3
21272,3
21273,3
21274,3
21275,3
21276,3
21277,3
21278,3
21279,3
21280,3
21281,3
21282,3
21283,3
21284,3
21285,3
21286,3
21287,3
21288,3
21289,3
21290,3
21291,3
21292,3
21293,3
21294,3
21295,3
21296,3
21297,3
21298,3
21299,3
21300,3
21301,3
21302,3
21303,3
21304,3
21305,3
21306,3
21307,3
21308,3
21309,3
21310,3
21311,3
21312,3
21313,3
21314,3
21315,3
21316,3
21317,3
21318,3
21319,3
21320,3
21321,3
21322,3
21323,3
21324,3
21325,3
21326,3
21327,3
21328,3
21329,3
21330,3
21331,3
21332,3
21333,3
21334,3
21335,3
21336,3
21337,3
21338,3
21339,3
21340,3
21341,3
21342,3
21343,3
21344,3
21345,3
21346,3
21347,3
21348,3
21349,3
21350,3
21351,3
21352,3
21353,3
21354,3
21355,3
21356,3
21357,3
21358,3
21359,3
21360,3
21361,3
21362,3
21363,3
21364,3
21365,3
21366,3
21367,3
21368,3
21369,3
21370,3
21371,3
21372,3
21373,3
21374,3
21375,3
21376,3
21377,3
21378,3
21379,3
21380,3
21381,3
21382,3
21383,3
21384,3
21385,3
21386,3
21387,3
21388,3
21389,3
21390,3
21391,3
21392,3
21393,3
21394,3
21395,3
21396,3
21397,3
21398,3
21399,3
21400,3
21401,3
21402,3
21403,3
21404,3
21405,3
21406,3
21407,3
21408,3
21409,3
21410,3
21411,3
21412,3
21413,3
21414,3
21415,3
21416,3
21417,3
21418,3
21419,3
21420,3
21421,3
21422,3
21423,3
21424,3
21425,3
21426,3
21427,3
21428,3
21429,3
21430,3
21431,3
21432,3
21433,3
21434,3
21435,3
21436,3
21437,3
21438,3
21439,3
21440,3
21441,3
21442,3
21443,3
21444,3
21445,3
21446,3
21447,3
21448,3
21449,3
21450,3
21451,3
21452,3
21453,3
21454,3
21455,3
21456,3
21457,3
21458,3
21459,3
21460,3
21461,3
21462,3
21463,3
21464,3
21465,3
21466,3
21467,3
21468,3
21469,3
21470,3
21471,3
21472,3
21473,3
21474,3
21475,3
21476,3
21477,3
21478,3
21479,3
21480,3
21481,3
21482,3
21483,3
21484,3
21485,3
21486,3
21487,3
21488,3
21489,3
21490,3
21491,3
21492,3
21493,3
21494,3
21495,3
21496,3
21497,3
21498,3
21499,3
21500,3
21501,3
21502,3
21503,3
21504,3
21505,3
21506,3
21507,3
21508,3
21509,3
21510,3
21511,3
21512,3
21513,3
21514,3
21515,3
21516,3
21517,3
21518,3
21519,3
21520,3
21521,3
21522,3
21523,3
21524,3
21525,3
21526,3
21527,3
21528,3
21529,3
21530,3
21531,3
21532,3
21533,3
21534,3
21535,3
21536,3
21537,3
21538,3
21539,3
21540,3
21541,3
21542,3
21543,3
21544,3
21545,3
21546,3
21547,3
21548,3
21549,3
21550,3
21551,3
21552,3
21553,3
21554,3
21555,3
21556,3
21557,3
21558,3
21559,3
21560,3
21561,3
21562,3
21563,3
21564,3
21565,3
21566,3
21567,3
21568,3
21569,3
21570,3
21571,3
21572,3
21573,3
21574,3
21575,3
21576,3
21577,3
21578,3
21579,3
21580,3
21581,3
21582,3
21583,3
21584,3
21585,3
21586,3
21587,3
21588,3
21589,3
21590,3
21591,3
21592,3
21593,3
21594,3
21595,3
21596,3
21597,3
21598,3
21599,3
21600,3
21601,3
21602,3
21603,3
21604,3
21605,3
21606,3
21607,3
21608,3
21609,3
21610,3
21611,3
21612,3
21613,3
21614,3
21615,3
21616,3
21617,3
21618,3
21619,3
21620,3
21621,3
21622,3
21623,3
21624,3
21625,3
21626,3
21627,3
21628,3
21629,3
21630,3
21631,3
21632,3
21633,3
21634,3
21635,3
21636,3
21637,3
21638,3
21639,3
21640,3
21641,3
21642,3
21643,3
21644,3
21645,3
21646,3
21647,3
21648,3
21649,3
21650,3
21651,3
21652,3
21653,3
21654,3
21655,3
21656,3
21657,3
21658,3
21659,3
21660,3
21661,3
21662,3
21663,3
21664,3
21665,3
21666,3
21667,3
21668,3
21669,3
21670,3
21671,3
21672,3
21673,3
21674,3
21675,3
21676,3
21677,3
21678,3
21679,3
21680,3
21681,3
21682,3
21683,3
21684,3
21685,3
21686,3
21687,3
21688,3
21689,3
21690,3
21691,3
21692,3
21693,3
21694,3
21695,3
21696,3
21697,3
21698,3
21699,3
21700,3
21701,3
21702,3
21703,3
21704,3
21705,3
21706,3
21707,3
21708,3
21709,3
21710,3
21711,3
21712,3
21713,3
21714,3
21715,3
21716,3
21717,3
21718,3
21719,3
21720,3
21721,3
21722,3
21723,3
21724,3
21725,3
21726,3
21727,3
21728,3
21729,3
21730,3
21731,3
21732,3
21733,3
21734,3
21735,3
21736,3
21737,3
21738,3
21739,3
21740,3
21741,3
21742,3
21743,3
21744,3
21745,3
21746,3
21747,3
21748,3
21749,3
21750,3
21751,3
21752,3
21753,3
21754,3
21755,3
21756,3
21757,3
21758,3
21759,3
21760,3
21761,3
21762,3
21763,3
21764,3
21765,3
21766,3
21767,3
21768,3
21769,3
21770,3
21771,3
21772,3
21773,3
21774,3
21775,3
21776,3
21777,3
21778,3
21779,3
21780,3
21781,3
21782,3
21783,3
21784,3
21785,3
21786,3
21787,3
21788,3
21789,3
21790,3
21791,3
21792,3
21793,3
21794,3
21795,3
21796,3
21797,3
21798,3
21799,3
21800,3
21801,3
21802,3
21803,3
21804,3
21805,3
21806,3
21807,3
21808,3
21809,3
21810,3
21811,3
21812,3
21813,3
21814,3
21815,3
21816,3
21817,3
21818,3
21819,3
21820,3
21821,3
21822,3
21823,3
21824,3
21825,3
21826,3
21827,3
21828,3
21829,3
21830,3
21831,3
21832,3
21833,3
21834,3
21835,3
21836,3
21837,3
21838,3
21839,3
21840,3
21841,3
21842,3
21843,3
21844,3
21845,3
21846,3
21847,3
21848,3
21849,3
21850,3
21851,3
21852,3
21853,3
21854,3
21855,3
21856,3
21857,3
21858,3
21859,3
21860,3
21861,3
21862,3
21863,3
21864,3
21865,3
21866,3
21867,3
21868,3
21869,3
21870,3
21871,3
21872,3
21873,3
21874,3
21875,3
21876,3
21877,3
21878,3
21879,3
21880,3
21881,3
21882,3
21883,3
21884,3
21885,3
21886,3
21887,3
21888,3
21889,3
21890,3
21891,3
21892,3
21893,3
21894,3
21895,3
21896,3
21897,3
21898,3
21899,3
21900,3
21901,3
21902,3
21903,3
21904,3
21905,3
21906,3
21907,3
21908,3
21909,3
21910,3
21911,3
21912,3
21913,3
21914,3
21915,3
21916,3
21917,3
21918,3
21919,3
21920,3
21921,3
21922,3
21923,3
21924,3
21925,3
21926,3
21927,3
21928,3
21929,3
21930,3
21931,3
21932,3
21933,3
21934,3
21935,3
21936,3
21937,3
21938,3
21939,3
21940,3
21941,3
21942,3
21943,3
21944,3
21945,3
21946,3
21947,3
21948,3
21949,3
21950,3
21951,3
21952,3
21953,3
21954,3
21955,3
21956,3
21957,3
21958,3
21959,3
21960,3
21961,3
21962,3
21963,3
21964,3
21965,3
21966,3
21967,3
21968,3
21969,3
21970,3
21971,3
21972,3
21973,3
21974,3
21975,3
21976,3
21977,3
21978,3
21979,3
21980,3
21981,3
21982,3
21983,3
21984,3
21985,3
21986,3
21987,3
21988,3
21989,3
21990,3
21991,3
21992,3
21993,3
21994,3
21995,3
21996,3
21997,3
21998,3
21999,3
22000,3
